Persona 2;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]/span[2];Roma;[1, 2, 4, 5, 3] (5);15;[1, 2, 4, 5, 3] (5);Roma;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[3]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 2;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Avvocato Fabio Sarra - Roma ;[1, 2, 3, 4, 5] (5);9,53;[1, 2, 3, 4, 5] (5);Avvocato Fabio Sarra, Roma;//html[1]/body[1]/div[5]/div[2]/div[1]/div[6]/h2[1]/small[1]
Persona 2;//html[1]/body[1]/div[1]/div[3]/div[1];    >    Lazio >    Roma >    Roma   ;[1, 2, 4, 5, 3] (5);1,81;[1, 2, 4, 5, 3] (5);Roma ;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/div[2]/div[2]/div[1]/div[1]/div[2]/span[2]
Persona 2;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/strong[3]/a[1];Avvocati - Studi a Roma;[1, 2, 4, 3] (4);0,96;[1, 2, 4, 3] (4);--;//html[1]/body[1]/div[5]/div[2]/div[1]/div[5]/span[1]
Persona 2;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]/span[1];00153;[1, 2, 4, 5, 3] (5);10;[1, 2, 4, 5, 3] (5);00153;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[1]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='postal-code']
Persona 2;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[8];;[1, 2, 4, 3, 5] (5);2,47;[1, 2, 4, 3, 5] (5);Galleria Avvocato Fabio Sarra, Roma;//html[1]/body[1]/div[5]/div[2]/div[1]/div[7]/h2[1]
Persona 2;//html[1]/body[1]/div[1]/div[3]/div[1]/a[3];Roma;[1, 2, 4, 5, 3] (5);10;[1, 2, 4, 5, 3] (5);Roma;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[4]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 2;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Avvocato Fabio Sarra;[1, 2, 3, 4, 5] (5);8,45;[1, 2, 3, 4, 5] (5);Avvocato Fabio Sarra, Roma;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/h1[1]
Persona 2;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Avvocato Fabio Sarra;[1, 2, 3, 4, 5] (5);0,69;[1, 2, 3, 4, 5] (5); Più informazioni su Avvocato Fabio Sarra;/html/body/div/div/div/div/div/a
Persona 2;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Avvocato Fabio Sarra;[1, 2, 3, 4, 5] (5);9,4;[1, 2, 3, 4, 5] (5);Avvocato Fabio Sarra;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[2]/div[2]/div[1]/div[1]/div[1]/h2[1]/small[1]
Persona 2;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]/span[1];00153;[1, 2, 4, 5, 3] (5);6;[1, 2, 4, 5, 3] (5);00153;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[6]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='postal-code']
Persona 2;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Avvocato Fabio Sarra;[1, 2, 3, 4, 5] (5);2,63;[1, 2, 3, 4, 5] (5);Avvocato Fabio Sarra, Roma;//h2[@id='reviews']/small[1]
Persona 2;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]/span[2];Roma;[1, 2, 4, 5, 3] (5);15;[1, 2, 4, 5, 3] (5);Roma;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[5]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 2;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/strong[3]/a[1];Avvocati - Studi a Roma;[1, 2, 4, 3] (4);1;[1, 2, 4, 3] (4);Avvocato in Roma;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding hidden-print']/ul[@class='list-unstyled gutter-left']/li[1]/a[@class='page']
Persona 2;//html[1]/body[1]/div[1]/div[3]/div[1]/a[4];Roma;[1, 2, 4, 5, 3] (5);15;[1, 2, 4, 5, 3] (5);Roma;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[5]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 2;//html[1]/body[1]/div[1]/div[3]/div[1];    >    Lazio >    Roma >    Roma   ;[1, 2, 4, 5, 3] (5);1,81;[1, 2, 4, 5, 3] (5);Roma;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[4]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 2;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]/span[2];Roma;[1, 2, 4, 5, 3] (5);15;[1, 2, 4, 5, 3] (5);Roma;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[1]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 2;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Avvocato Fabio Sarra - Roma ;[1, 2, 3, 4, 5] (5);5,4;[1, 2, 3, 4, 5] (5);Avvocato Fabio Sarra;//div[@id='main']/div[@class='card card-left-padding']/div[@class='h5 bold']/i
Persona 2;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Avvocato Fabio Sarra;[1, 2, 3, 4, 5] (5);0,66;[1, 2, 3, 4, 5] (5);Descrizione Avvocato Fabio Sarra, Roma;//html[1]/body[1]/div[5]/div[2]/div[1]/div[6]/h2[1]
Persona 2;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Avvocato Fabio Sarra - Roma ;[1, 2, 3, 4, 5] (5);9,53;[1, 2, 3, 4, 5] (5);Avvocato Fabio Sarra, Roma;//h2[@id='similar-nearby-companies']/small[1]
Persona 2;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[8];;[1, 2, 4, 3, 5] (5);2,09;[1, 2, 3, 4, 5] (5);Recensioni Avvocato Fabio Sarra, Roma;//h2[@id='reviews']
Persona 2;//html[1]/body[1]/div[1]/div[3]/div[1]/a[3];Roma;[1, 2, 4, 5, 3] (5);10;[1, 2, 4, 5, 3] (5);Roma;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[6]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 2;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Avvocato Fabio Sarra - Roma ;[1, 2, 3, 4, 5] (5);8,53;[1, 2, 3, 4, 5] (5);Avvocato Fabio Sarra, Roma;//html[1]/body[1]/div[5]/div[2]/div[1]/div[9]/h2[1]/small[1]
Persona 2;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/h5[1]; AVVOCATI STUDI ;[1, 2, 4, 3] (4);0,78;[1, 2] (2);--;//html[1]/body[1]/div[5]/div[2]/div[1]/div[5]/ol[1]/li[2]/a[1]/span[1]
Persona 2;//html[1]/body[1]/div[1]/div[3]/div[1];    >    Lazio >    Roma >    Roma   ;[1, 2, 4, 5, 3] (5);1,81;[1, 2, 4, 5, 3] (5);Roma;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[2]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 2;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/strong[3]/a[1];Avvocati - Studi a Roma;[1, 2, 4, 3] (4);0,8;[1, 2] (2);Consulenza aziendale Roma;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/ol[1]/li[2]/a[1]/span[1]

Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/strong[3]/a[1];Alimentari - Vendita Al Dettaglio a Butera;[1, 2, 4, 3] (4);0,71;[1, 2] (2);Vendita Alimentari;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding hidden-print']/ul[@class='list-unstyled gutter-left']/li[2]/a[@class='page']
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]/span[2];Butera;[1, 2, 4, 5, 3] (5);10;[1, 2, 4, 5, 3] (5);Gela;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[6]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Giuliana Antonio - Butera ;[1, 2, 3, 4, 5] (5);5,4;[1, 2, 3, 4, 5] (5);Mini Market Di Giuliana Antonio;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/div[2]/div[2]/div[1]/span[1]
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Giuliana Antonio;[1, 2, 3, 4, 5] (5);0,74;[1, 2, 3, 4, 5] (5);          E-mail a Mini Market Di Giuliana Antonio✕         ;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[2]/div[2]/div[1]/div[1]/div[1]
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]/span[1];93011;[1, 2, 4, 5, 3] (5);10;[1, 2, 4, 5, 3] (5);93011;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/div[2]/div[2]/div[1]/div[1]/div[2]/span[1]
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[1]/a[4];Butera;[1, 2, 4, 5, 3] (5);15;[1, 2, 4, 5, 3] (5);Butera;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[1]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[1]/a[3];Caltanissetta;[1, 2, 4, 5, 3] (5);10;[1, 2, 4, 5, 3] (5);Butera ;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/div[2]/div[2]/div[1]/div[1]/div[2]/span[2]
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Giuliana Antonio - Butera ;[1, 2, 3, 4, 5] (5);9,53;[1, 2, 3, 4, 5] (5);Mini Market Di Giuliana Antonio, Butera;//html[1]/body[1]/div[5]/div[2]/div[1]/div[5]/h2[1]/small[1]
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Giuliana Antonio;[1, 2, 3, 4, 5] (5);0,74;[1, 2, 3, 4, 5] (5);E-mail a Mini Market Di Giuliana Antonio;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[2]/div[2]/div[1]/div[1]/div[1]/h2[1]
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Giuliana Antonio - Butera ;[1, 2, 3, 4, 5] (5);2,12;[1, 2, 3, 4, 5] (5);Descrizione Mini Market Di Giuliana Antonio, Butera;//h2[@id='description']
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[1]/a[4];Butera;[1, 2, 4, 5, 3] (5);15;[1, 2, 4, 5, 3] (5);Butera;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[2]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]/span[1];93011;[1, 2, 4, 5, 3] (5);10;[1, 2, 4, 5, 3] (5);93011;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[2]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='postal-code']
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Giuliana Antonio - Butera ;[1, 2, 3, 4, 5] (5);4;[1, 2, 3, 4, 5] (5);Mini Market Di Giuliana Antonio, Butera;//h2[@id='top-search']/small[1]
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/h5[1]; ALIMENTARI VENDITA DETTAGLIO ;[1, 2, 4, 3] (4);0,74;[1, 2] (2);Vendita Alimentari;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding hidden-print']/ul[@class='list-unstyled gutter-left']/li[2]/a[@class='page']
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]/span[2];Butera;[1, 2, 4, 5, 3] (5);15;[1, 2, 4, 5, 3] (5);Butera;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[4]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Giuliana Antonio;[1, 2, 3, 4, 5] (5);2,73;[1, 2, 3, 4, 5] (5);Mini Market Di Giuliana Antonio, Butera;//html[1]/body[1]/div[5]/div[2]/div[1]/div[11]/h2[1]/small[1]
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[1]/a[3];Caltanissetta;[1, 2, 4, 5, 3] (5);10;[1, 2, 4, 5, 3] (5);Butera;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[3]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[1];    >    Sicilia >    Caltanissetta >    Butera   ;[1, 2, 4, 5, 3] (5);1,81;[1, 2, 4, 5, 3] (5);Butera;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[1]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[1]/a[4];Butera;[1, 2, 4, 5, 3] (5);15;[1, 2, 4, 5, 3] (5);Butera;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[4]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Giuliana Antonio;[1, 2, 3, 4, 5] (5);9,4;[1, 2, 3, 4, 5] (5);Mini Market Di Giuliana Antonio;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/div[2]/div[2]/div[1]/span[1]
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Giuliana Antonio - Butera ;[1, 2, 3, 4, 5] (5);5,4;[1, 2, 3, 4, 5] (5);Mini Market Di Giuliana Antonio;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[2]/div[2]/div[1]/div[1]/div[1]/h2[1]/small[1]
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[3]/a[1];--;[1, 2] (2);0,66;[1, 2] (2);--;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/div[2]/div[2]/div[1]/div[2]/div[3]/div[2]/span[1]/a[1]
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/h5[1]; ALIMENTARI VENDITA DETTAGLIO ;[1, 2, 4, 3] (4);0,73;[1, 2] (2);Supermercati Butera;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/ol[1]/li[2]/a[1]/span[1]
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Giuliana Antonio;[1, 2, 3, 4, 5] (5);8,45;[1, 2, 3, 4, 5] (5);Mini Market Di Giuliana Antonio, Butera;//h2[@id='similar-nearby-companies']/small[1]
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]/span[2];Butera;[1, 2, 4, 5, 3] (5);15;[1, 2, 4, 5, 3] (5);Butera ;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/div[2]/div[2]/div[1]/div[1]/div[2]/span[2]
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Giuliana Antonio - Butera ;[1, 2, 3, 4, 5] (5);3;[1, 2, 3, 4, 5] (5);Mini Market Di Giuliana Antonio, Butera;//h2[@id='reviews']/small[1]
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[1]/a[3];Caltanissetta;[1, 2, 4, 5, 3] (5);10;[1, 2, 4, 5, 3] (5);Butera;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[5]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]/span[1];93011;[1, 2, 4, 5, 3] (5);10;[1, 2, 4, 5, 3] (5);93011;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[3]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='postal-code']
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]/span[1];93011;[1, 2, 4, 5, 3] (5);10;[1, 2, 4, 5, 3] (5);93011;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[4]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='postal-code']
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[8];     Scrivi la tua recensione per Giuliana Antonio - Butera:                ;[1, 2, 4, 3, 5] (5);4,6;[1, 2, 4, 3, 5] (5);     Scrivi tu la prima recensione per Mini Market Di Giuliana Antonio!    ;//div[@id='write-a-review']
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Giuliana Antonio;[1, 2, 3, 4, 5] (5);9,4;[1, 2, 3, 4, 5] (5);Mini Market Di Giuliana Antonio;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/h1[1]/span[1]
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/h5[1]; ALIMENTARI VENDITA DETTAGLIO ;[1, 2, 4, 3] (4);0,96;[1, 2, 4, 3] (4);Alimenti in Ragusa;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding hidden-print']/ul[@class='list-unstyled gutter-left']/li[1]/a[@class='page']
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[1]/a[4];Butera;[1, 2, 4, 5, 3] (5);10;[1, 2, 4, 5, 3] (5);Gela;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[6]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]/span[2];Butera;[1, 2, 4, 5, 3] (5);15;[1, 2, 4, 5, 3] (5);Butera;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[2]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[1];    >    Sicilia >    Caltanissetta >    Butera   ;[1, 2, 4, 5, 3] (5);1,81;[1, 2, 4, 5, 3] (5);Butera;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[3]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Giuliana Antonio;[1, 2, 3, 4, 5] (5);9,4;[1, 2, 3, 4, 5] (5);Mini Market Di Giuliana Antonio;//div[@id='main']/div[@class='card card-left-padding']/div[@class='h5 bold']/i
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Giuliana Antonio;[1, 2, 3, 4, 5] (5);8,45;[1, 2, 3, 4, 5] (5);Mini Market Di Giuliana Antonio, Butera;//html[1]/body[1]/div[5]/div[2]/div[1]/div[6]/h2[1]/small[1]
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Giuliana Antonio;[1, 2, 3, 4, 5] (5);7,61;[1, 2, 3, 4, 5] (5);Mini Market Di Giuliana Antonio, Butera;//html[1]/body[1]/div[5]/div[2]/div[1]/div[9]/h2[1]/small[1]
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Giuliana Antonio;[1, 2, 3, 4, 5] (5);0,66;[1, 2, 3, 4, 5] (5);Descrizione Mini Market Di Giuliana Antonio, Butera;//h2[@id='description']
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]/span[1];93011;[1, 2, 4, 5, 3] (5);10;[1, 2, 4, 5, 3] (5);93011;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[5]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='postal-code']
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Giuliana Antonio - Butera ;[1, 2, 3, 4, 5] (5);3,59;[1, 2, 4, 3, 5] (5);Recensioni Mini Market Di Giuliana Antonio, Butera;//html[1]/body[1]/div[5]/div[2]/div[1]/div[7]/h2[1]
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Giuliana Antonio - Butera ;[1, 2, 3, 4, 5] (5);0,72;[1, 2, 3, 4, 5] (5);Galleria Mini Market Di Giuliana Antonio, Butera;//html[1]/body[1]/div[5]/div[2]/div[1]/div[6]/h2[1]
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]; Via Giacomo Matteotti 80   93011 Butera  (CL) ;[1, 2, 3, 4, 5] (5);7,06;[1, 2, 3, 4, 5] (5);V. GIACOMO MATTEOTTI. 80;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/div[2]/div[2]/div[1]/div[1]/div[1]/span[1]
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/strong[3]/a[1];Alimentari - Vendita Al Dettaglio a Butera;[1, 2, 4, 3] (4);0,75;[1, 2] (2);Supermercati;//html[1]/body[1]/div[5]/div[2]/div[1]/div[5]/ol[1]/li[2]/a[1]/span[1]
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/h5[1]; ALIMENTARI VENDITA DETTAGLIO ;[1, 2, 4, 3] (4);1;[1, 2, 4, 3] (4);Alimenti, Vendita Alimentari;//html[1]/body[1]/div[5]/div[2]/div[1]/div[5]/span[1]
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[1];    >    Sicilia >    Caltanissetta >    Butera   ;[1, 2, 4, 5, 3] (5);1,81;[1, 2, 4, 5, 3] (5);Gela;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[6]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Giuliana Antonio - Butera ;[1, 2, 3, 4, 5] (5);9,53;[1, 2, 3, 4, 5] (5);Mini Market Di Giuliana Antonio, Butera;//html[1]/body[1]/div[5]/div[2]/div[1]/div[7]/h2[1]/small[1]
Persona 3;//html[1]/body[1]/div[1]/div[3]/div[1];    >    Sicilia >    Caltanissetta >    Butera   ;[1, 2, 4, 5, 3] (5);1,81;[1, 2, 4, 5, 3] (5);Butera;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[5]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
